index,ipa,alphabet,score_abrupt-continuous,score_beautiful-ugly,score_big-small,score_dangerous-safe,score_delicate-rugged,score_exciting-calming,score_fast-slow,score_good-bad,score_happy-sad,score_hard-soft,score_harsh-mellow,score_heavy-light,score_inhibited-free,score_interesting-uninteresting,score_masculine-feminine,score_ordinary-unique,score_passive-active,score_pleasant-unpleasant,score_realistic-fantastical,score_sharp-round,score_simple-complex,score_solid-nonsolid,score_strong-weak,score_tense-relaxed
1080,sɑʃow,sahshow,0.0,-0.13191999999999998,0.12568,0.0,0.0,0.0,0.0,0.0,0.0,0.1528,0.0,0.16040000000000001,0.0,0.0,0.27280000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1081,sɑbi,sahbee,0.0,0.015725000000000003,0.1649,0.0,0.0,-0.086675,-0.126625,0.0,-0.103075,0.0955,0.0,0.09817500000000001,0.0,0.06745,0.17623250000000001,0.0,0.0762,0.0,-0.0686,-0.013952500000000007,0.0,0.0,0.0,0.0
1082,sɑbej,sahbaye,0.0,0.012580000000000003,-0.01312000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0764,0.0,0.0050000000000000044,0.0,0.053959999999999994,0.04780000000000001,0.0,0.0,0.0,0.0,0.091598,0.0,0.0,0.0,0.0
1083,sɑdi,sahdee,0.0,0.015725000000000003,0.1649,0.0,0.0,-0.086675,-0.126625,0.0,-0.103075,0.0955,0.0,0.09817500000000001,0.0,0.06745,0.17623250000000001,0.0,0.0762,0.0,-0.0686,-0.013952500000000007,0.0,0.0,0.0,0.0
1084,sɑdej,sahdaye,0.0,0.012580000000000003,-0.01312000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0764,0.0,0.0050000000000000044,0.0,0.053959999999999994,0.04780000000000001,0.0,0.0,0.0,0.0,0.091598,0.0,0.0,0.0,0.0
1085,sɑdow,sahdow,0.0,0.012580000000000003,-0.01312000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0764,0.0,0.0050000000000000044,0.0,0.053959999999999994,0.04780000000000001,0.0,0.0,0.0,0.0,0.091598,0.0,0.0,0.0,0.0
1086,sɑɡej,sahgaye,0.0,-0.06595999999999999,0.06284,0.0,0.0,0.0,0.0,0.0,0.0,0.0764,0.0,0.08020000000000001,0.0,0.0,0.13640000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1087,sɑɡow,sahgow,0.0,-0.06595999999999999,0.06284,0.0,0.0,0.0,0.0,0.0,0.0,0.0764,0.0,0.08020000000000001,0.0,0.0,0.13640000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1088,sɑpi,sahpee,-0.12275,-0.08245,0.25984999999999997,-0.093875,0.12,-0.190575,-0.2244,0.0,-0.103075,-0.05174999999999999,-0.1212,0.192175,-0.102625,0.0,0.1179825,0.0,0.0762,0.0,-0.155185,-0.29098,0.0,-0.10275,-0.05735,-0.1244
1089,sɑpej,sahpaye,-0.0982,-0.06595999999999999,0.06284,-0.0751,0.096,-0.08312,-0.07822,0.0,0.0,-0.04139999999999999,-0.09696,0.08020000000000001,-0.08209999999999999,0.0,0.001200000000000001,0.0,0.0,0.0,-0.069268,-0.130024,0.0,-0.0822,-0.04588,-0.09952
1090,sɑpow,sahpow,-0.0982,-0.06595999999999999,0.06284,-0.0751,0.096,-0.08312,-0.07822,0.0,0.0,-0.04139999999999999,-0.09696,0.08020000000000001,-0.08209999999999999,0.0,0.001200000000000001,0.0,0.0,0.0,-0.069268,-0.130024,0.0,-0.0822,-0.04588,-0.09952
1091,sɑti,sahtee,-0.12275,-0.08245,0.25984999999999997,-0.093875,0.12,-0.190575,-0.2244,0.0,-0.103075,-0.05174999999999999,-0.1212,0.192175,-0.102625,0.0,0.1179825,0.0,0.0762,0.0,-0.155185,-0.29098,0.0,-0.10275,-0.05735,-0.1244
1092,sɑtej,sahtaye,-0.0982,-0.06595999999999999,0.06284,-0.0751,0.096,-0.08312,-0.07822,0.0,0.0,-0.04139999999999999,-0.09696,0.08020000000000001,-0.08209999999999999,0.0,0.001200000000000001,0.0,0.0,0.0,-0.069268,-0.130024,0.0,-0.0822,-0.04588,-0.09952
1093,sɑkej,sahkaye,-0.0982,-0.06595999999999999,0.06284,-0.0751,0.096,-0.08312,-0.07822,0.0,0.0,-0.04139999999999999,-0.09696,0.08020000000000001,-0.08209999999999999,0.0,0.001200000000000001,0.0,0.0,0.0,-0.069268,-0.130024,0.0,-0.0822,-0.04588,-0.09952
1094,sowli,soelee,0.16999999999999998,-0.14256,0.31151999999999996,0.11116,-0.181,0.10425999999999999,0.04456,0.0,-0.08246,0.2542,0.17964,0.28014,0.10432,0.0,0.375186,-0.0692,-0.06906,0.0,-0.05488,0.09757799999999998,-0.15023599999999998,0.1482,0.12718000000000002,0.13262000000000002
1095,sowlej,soelaye,0.14166666666666666,-0.1188,0.13873333333333335,0.09263333333333333,-0.15083333333333335,0.14466666666666667,0.12154999999999999,0.0,0.0,0.21183333333333332,0.1497,0.17216666666666666,0.08693333333333332,0.0,0.23500000000000001,-0.057666666666666665,-0.10835,0.0,0.0,0.16694833333333334,-0.12519666666666665,0.1235,0.10598333333333333,0.11051666666666667
1096,sowlow,soelow,0.14166666666666666,-0.1188,0.13873333333333335,0.09263333333333333,-0.15083333333333335,0.14466666666666667,0.12154999999999999,0.0,0.0,0.21183333333333332,0.1497,0.17216666666666666,0.08693333333333332,0.0,0.23500000000000001,-0.057666666666666665,-0.10835,0.0,0.0,0.16694833333333334,-0.12519666666666665,0.1235,0.10598333333333333,0.11051666666666667
1097,sowmi,soemee,0.16999999999999998,-0.14256,0.31151999999999996,0.11116,-0.181,0.10425999999999999,0.04456,0.0,-0.08246,0.2542,0.17964,0.28014,0.10432,0.0,0.375186,-0.0692,-0.06906,0.0,-0.05488,0.09757799999999998,-0.15023599999999998,0.1482,0.12718000000000002,0.13262000000000002
1098,sowmej,soemaye,0.14166666666666666,-0.1188,0.13873333333333335,0.09263333333333333,-0.15083333333333335,0.14466666666666667,0.12154999999999999,0.0,0.0,0.21183333333333332,0.1497,0.17216666666666666,0.08693333333333332,0.0,0.23500000000000001,-0.057666666666666665,-0.10835,0.0,0.0,0.16694833333333334,-0.12519666666666665,0.1235,0.10598333333333333,0.11051666666666667
1099,sowmow,soemow,0.14166666666666666,-0.1188,0.13873333333333335,0.09263333333333333,-0.15083333333333335,0.14466666666666667,0.12154999999999999,0.0,0.0,0.21183333333333332,0.1497,0.17216666666666666,0.08693333333333332,0.0,0.23500000000000001,-0.057666666666666665,-0.10835,0.0,0.0,0.16694833333333334,-0.12519666666666665,0.1235,0.10598333333333333,0.11051666666666667
1100,sownej,soanaye,0.14166666666666666,-0.1188,0.13873333333333335,0.09263333333333333,-0.15083333333333335,0.14466666666666667,0.12154999999999999,0.0,0.0,0.21183333333333332,0.1497,0.17216666666666666,0.08693333333333332,0.0,0.23500000000000001,-0.057666666666666665,-0.10835,0.0,0.0,0.16694833333333334,-0.12519666666666665,0.1235,0.10598333333333333,0.11051666666666667
1101,sownow,soanow,0.14166666666666666,-0.1188,0.13873333333333335,0.09263333333333333,-0.15083333333333335,0.14466666666666667,0.12154999999999999,0.0,0.0,0.21183333333333332,0.1497,0.17216666666666666,0.08693333333333332,0.0,0.23500000000000001,-0.057666666666666665,-0.10835,0.0,0.0,0.16694833333333334,-0.12519666666666665,0.1235,0.10598333333333333,0.11051666666666667
1102,sowvej,soevaye,0.0,-0.054966666666666664,0.052366666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.06366666666666666,0.0,0.06683333333333334,0.0,0.0,0.11366666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1103,sowvow,soevow,0.0,-0.054966666666666664,0.052366666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.06366666666666666,0.0,0.06683333333333334,0.0,0.0,0.11366666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1104,sowði,soethey,0.0,-0.06595999999999999,0.20787999999999998,0.0,0.0,-0.06934,-0.10129999999999999,0.0,-0.08246,0.0764,0.0,0.15374000000000002,0.0,0.0,0.229586,0.0,0.06096,0.0,-0.05488,-0.10276,0.0,0.0,0.0,0.0
1105,sowðej,soe-they,0.0,-0.054966666666666664,0.052366666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.06366666666666666,0.0,0.06683333333333334,0.0,0.0,0.11366666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1106,sowðow,soe-though,0.0,-0.054966666666666664,0.052366666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.06366666666666666,0.0,0.06683333333333334,0.0,0.0,0.11366666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1107,sowzi,soezee,0.0,-0.06595999999999999,0.20787999999999998,0.0,0.0,-0.06934,-0.10129999999999999,0.0,-0.08246,0.0764,0.0,0.15374000000000002,0.0,0.0,0.229586,0.0,0.06096,0.0,-0.05488,-0.10276,0.0,0.0,0.0,0.0
1108,sowzej,soezaye,0.0,-0.054966666666666664,0.052366666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.06366666666666666,0.0,0.06683333333333334,0.0,0.0,0.11366666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1109,sowzow,soezow,0.0,-0.054966666666666664,0.052366666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.06366666666666666,0.0,0.06683333333333334,0.0,0.0,0.11366666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1110,sowfej,soefaye,0.0,-0.10993333333333333,0.10473333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.12733333333333333,0.0,0.13366666666666668,0.0,0.0,0.22733333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1111,sowfow,soefow,0.0,-0.10993333333333333,0.10473333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.12733333333333333,0.0,0.13366666666666668,0.0,0.0,0.22733333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1112,sowsej,soesaye,0.0,-0.10993333333333333,0.10473333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.12733333333333333,0.0,0.13366666666666668,0.0,0.0,0.22733333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1113,sowʃej,soeshaye,0.0,-0.10993333333333333,0.10473333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.12733333333333333,0.0,0.13366666666666668,0.0,0.0,0.22733333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1114,sowʃow,soeshow,0.0,-0.10993333333333333,0.10473333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.12733333333333333,0.0,0.13366666666666668,0.0,0.0,0.22733333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1115,sowbej,soebaye,0.0,0.010483333333333336,-0.010933333333333342,0.0,0.0,0.0,0.0,0.0,0.0,0.06366666666666666,0.0,0.00416666666666667,0.0,0.04496666666666666,0.03983333333333334,0.0,0.0,0.0,0.0,0.07633166666666667,0.0,0.0,0.0,0.0
1116,sowbow,soebow,0.0,0.010483333333333336,-0.010933333333333342,0.0,0.0,0.0,0.0,0.0,0.0,0.06366666666666666,0.0,0.00416666666666667,0.0,0.04496666666666666,0.03983333333333334,0.0,0.0,0.0,0.0,0.07633166666666667,0.0,0.0,0.0,0.0
1117,sowdej,soedaye,0.0,0.010483333333333336,-0.010933333333333342,0.0,0.0,0.0,0.0,0.0,0.0,0.06366666666666666,0.0,0.00416666666666667,0.0,0.04496666666666666,0.03983333333333334,0.0,0.0,0.0,0.0,0.07633166666666667,0.0,0.0,0.0,0.0
1118,sowdow,soedow,0.0,0.010483333333333336,-0.010933333333333342,0.0,0.0,0.0,0.0,0.0,0.0,0.06366666666666666,0.0,0.00416666666666667,0.0,0.04496666666666666,0.03983333333333334,0.0,0.0,0.0,0.0,0.07633166666666667,0.0,0.0,0.0,0.0
1119,sowɡi,soeggee,0.0,-0.06595999999999999,0.20787999999999998,0.0,0.0,-0.06934,-0.10129999999999999,0.0,-0.08246,0.0764,0.0,0.15374000000000002,0.0,0.0,0.229586,0.0,0.06096,0.0,-0.05488,-0.10276,0.0,0.0,0.0,0.0
1120,sowɡej,soegaye,0.0,-0.054966666666666664,0.052366666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.06366666666666666,0.0,0.06683333333333334,0.0,0.0,0.11366666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1121,sowpej,soepaye,-0.08183333333333333,-0.054966666666666664,0.052366666666666666,-0.06258333333333334,0.08,-0.06926666666666667,-0.06518333333333333,0.0,0.0,-0.034499999999999996,-0.0808,0.06683333333333334,-0.06841666666666667,0.0,0.0010000000000000009,0.0,0.0,0.0,-0.05772333333333333,-0.10835333333333334,0.0,-0.06849999999999999,-0.038233333333333334,-0.08293333333333333
1122,sowpow,soepow,-0.08183333333333333,-0.054966666666666664,0.052366666666666666,-0.06258333333333334,0.08,-0.06926666666666667,-0.06518333333333333,0.0,0.0,-0.034499999999999996,-0.0808,0.06683333333333334,-0.06841666666666667,0.0,0.0010000000000000009,0.0,0.0,0.0,-0.05772333333333333,-0.10835333333333334,0.0,-0.06849999999999999,-0.038233333333333334,-0.08293333333333333
1123,sowtej,soetaye,-0.08183333333333333,-0.054966666666666664,0.052366666666666666,-0.06258333333333334,0.08,-0.06926666666666667,-0.06518333333333333,0.0,0.0,-0.034499999999999996,-0.0808,0.06683333333333334,-0.06841666666666667,0.0,0.0010000000000000009,0.0,0.0,0.0,-0.05772333333333333,-0.10835333333333334,0.0,-0.06849999999999999,-0.038233333333333334,-0.08293333333333333
1124,sowkej,soekaye,-0.08183333333333333,-0.054966666666666664,0.052366666666666666,-0.06258333333333334,0.08,-0.06926666666666667,-0.06518333333333333,0.0,0.0,-0.034499999999999996,-0.0808,0.06683333333333334,-0.06841666666666667,0.0,0.0010000000000000009,0.0,0.0,0.0,-0.05772333333333333,-0.10835333333333334,0.0,-0.06849999999999999,-0.038233333333333334,-0.08293333333333333
1125,ʃili,sheelee,0.2125,-0.1782,0.5707,0.13895,-0.22625,0.043649999999999994,-0.07092499999999999,0.0,-0.20615,0.31775,0.22455,0.44210000000000005,0.1304,0.0,0.585465,-0.0865,-0.010124999999999995,0.0,-0.1372,-0.006477500000000025,-0.187795,0.18525,0.158975,0.165775
1126,ʃilej,sheelaye,0.16999999999999998,-0.14256,0.31151999999999996,0.11116,-0.181,0.10425999999999999,0.04456,0.0,-0.08246,0.2542,0.17964,0.28014,0.10432,0.0,0.375186,-0.0692,-0.06906,0.0,-0.05488,0.09757799999999998,-0.15023599999999998,0.1482,0.12718000000000002,0.13262000000000002
1127,ʃilow,sheelow,0.16999999999999998,-0.14256,0.31151999999999996,0.11116,-0.181,0.10425999999999999,0.04456,0.0,-0.08246,0.2542,0.17964,0.28014,0.10432,0.0,0.375186,-0.0692,-0.06906,0.0,-0.05488,0.09757799999999998,-0.15023599999999998,0.1482,0.12718000000000002,0.13262000000000002
1128,ʃimej,sheemaye,0.16999999999999998,-0.14256,0.31151999999999996,0.11116,-0.181,0.10425999999999999,0.04456,0.0,-0.08246,0.2542,0.17964,0.28014,0.10432,0.0,0.375186,-0.0692,-0.06906,0.0,-0.05488,0.09757799999999998,-0.15023599999999998,0.1482,0.12718000000000002,0.13262000000000002
1129,ʃimow,sheemow,0.16999999999999998,-0.14256,0.31151999999999996,0.11116,-0.181,0.10425999999999999,0.04456,0.0,-0.08246,0.2542,0.17964,0.28014,0.10432,0.0,0.375186,-0.0692,-0.06906,0.0,-0.05488,0.09757799999999998,-0.15023599999999998,0.1482,0.12718000000000002,0.13262000000000002
1130,ʃini,sheenee,0.2125,-0.1782,0.5707,0.13895,-0.22625,0.043649999999999994,-0.07092499999999999,0.0,-0.20615,0.31775,0.22455,0.44210000000000005,0.1304,0.0,0.585465,-0.0865,-0.010124999999999995,0.0,-0.1372,-0.006477500000000025,-0.187795,0.18525,0.158975,0.165775
1131,ʃinej,sheenaye,0.16999999999999998,-0.14256,0.31151999999999996,0.11116,-0.181,0.10425999999999999,0.04456,0.0,-0.08246,0.2542,0.17964,0.28014,0.10432,0.0,0.375186,-0.0692,-0.06906,0.0,-0.05488,0.09757799999999998,-0.15023599999999998,0.1482,0.12718000000000002,0.13262000000000002
1132,ʃivi,sheevee,0.0,-0.08245,0.44114999999999993,0.0,0.0,-0.17335,-0.25325,0.0,-0.20615,0.0955,0.0,0.2841,0.0,0.0,0.403465,0.0,0.1524,0.0,-0.1372,-0.2569,0.0,0.0,0.0,0.0
1133,ʃivej,sheevaye,0.0,-0.06595999999999999,0.20787999999999998,0.0,0.0,-0.06934,-0.10129999999999999,0.0,-0.08246,0.0764,0.0,0.15374000000000002,0.0,0.0,0.229586,0.0,0.06096,0.0,-0.05488,-0.10276,0.0,0.0,0.0,0.0
1134,ʃivow,sheevow,0.0,-0.06595999999999999,0.20787999999999998,0.0,0.0,-0.06934,-0.10129999999999999,0.0,-0.08246,0.0764,0.0,0.15374000000000002,0.0,0.0,0.229586,0.0,0.06096,0.0,-0.05488,-0.10276,0.0,0.0,0.0,0.0
1135,ʃiði,sheethey,0.0,-0.08245,0.44114999999999993,0.0,0.0,-0.17335,-0.25325,0.0,-0.20615,0.0955,0.0,0.2841,0.0,0.0,0.403465,0.0,0.1524,0.0,-0.1372,-0.2569,0.0,0.0,0.0,0.0
1136,ʃiðej,shee-they,0.0,-0.06595999999999999,0.20787999999999998,0.0,0.0,-0.06934,-0.10129999999999999,0.0,-0.08246,0.0764,0.0,0.15374000000000002,0.0,0.0,0.229586,0.0,0.06096,0.0,-0.05488,-0.10276,0.0,0.0,0.0,0.0
1137,ʃiðow,shee-though,0.0,-0.06595999999999999,0.20787999999999998,0.0,0.0,-0.06934,-0.10129999999999999,0.0,-0.08246,0.0764,0.0,0.15374000000000002,0.0,0.0,0.229586,0.0,0.06096,0.0,-0.05488,-0.10276,0.0,0.0,0.0,0.0
1138,ʃizi,sheezee,0.0,-0.08245,0.44114999999999993,0.0,0.0,-0.17335,-0.25325,0.0,-0.20615,0.0955,0.0,0.2841,0.0,0.0,0.403465,0.0,0.1524,0.0,-0.1372,-0.2569,0.0,0.0,0.0,0.0
1139,ʃizej,sheezaye,0.0,-0.06595999999999999,0.20787999999999998,0.0,0.0,-0.06934,-0.10129999999999999,0.0,-0.08246,0.0764,0.0,0.15374000000000002,0.0,0.0,0.229586,0.0,0.06096,0.0,-0.05488,-0.10276,0.0,0.0,0.0,0.0
1140,ʃizow,sheezow,0.0,-0.06595999999999999,0.20787999999999998,0.0,0.0,-0.06934,-0.10129999999999999,0.0,-0.08246,0.0764,0.0,0.15374000000000002,0.0,0.0,0.229586,0.0,0.06096,0.0,-0.05488,-0.10276,0.0,0.0,0.0,0.0
1141,ʃifi,sheefee,0.0,-0.1649,0.5196999999999999,0.0,0.0,-0.17335,-0.25325,0.0,-0.20615,0.191,0.0,0.3843500000000001,0.0,0.0,0.5739650000000001,0.0,0.1524,0.0,-0.1372,-0.2569,0.0,0.0,0.0,0.0
1142,ʃifej,sheefaye,0.0,-0.13191999999999998,0.27071999999999996,0.0,0.0,-0.06934,-0.10129999999999999,0.0,-0.08246,0.1528,0.0,0.23394000000000004,0.0,0.0,0.36598600000000003,0.0,0.06096,0.0,-0.05488,-0.10276,0.0,0.0,0.0,0.0
1143,ʃifow,sheefow,0.0,-0.13191999999999998,0.27071999999999996,0.0,0.0,-0.06934,-0.10129999999999999,0.0,-0.08246,0.1528,0.0,0.23394000000000004,0.0,0.0,0.36598600000000003,0.0,0.06096,0.0,-0.05488,-0.10276,0.0,0.0,0.0,0.0
1144,ʃisi,sheesee,0.0,-0.1649,0.5196999999999999,0.0,0.0,-0.17335,-0.25325,0.0,-0.20615,0.191,0.0,0.3843500000000001,0.0,0.0,0.5739650000000001,0.0,0.1524,0.0,-0.1372,-0.2569,0.0,0.0,0.0,0.0
1145,ʃisej,sheesaye,0.0,-0.13191999999999998,0.27071999999999996,0.0,0.0,-0.06934,-0.10129999999999999,0.0,-0.08246,0.1528,0.0,0.23394000000000004,0.0,0.0,0.36598600000000003,0.0,0.06096,0.0,-0.05488,-0.10276,0.0,0.0,0.0,0.0
1146,ʃisow,sheesow,0.0,-0.13191999999999998,0.27071999999999996,0.0,0.0,-0.06934,-0.10129999999999999,0.0,-0.08246,0.1528,0.0,0.23394000000000004,0.0,0.0,0.36598600000000003,0.0,0.06096,0.0,-0.05488,-0.10276,0.0,0.0,0.0,0.0
1147,ʃiʃi,sheeshee,0.0,-0.1649,0.5196999999999999,0.0,0.0,-0.17335,-0.25325,0.0,-0.20615,0.191,0.0,0.3843500000000001,0.0,0.0,0.5739650000000001,0.0,0.1524,0.0,-0.1372,-0.2569,0.0,0.0,0.0,0.0
1148,ʃiʃej,sheeshaye,0.0,-0.13191999999999998,0.27071999999999996,0.0,0.0,-0.06934,-0.10129999999999999,0.0,-0.08246,0.1528,0.0,0.23394000000000004,0.0,0.0,0.36598600000000003,0.0,0.06096,0.0,-0.05488,-0.10276,0.0,0.0,0.0,0.0
1149,ʃiʃow,sheeshow,0.0,-0.13191999999999998,0.27071999999999996,0.0,0.0,-0.06934,-0.10129999999999999,0.0,-0.08246,0.1528,0.0,0.23394000000000004,0.0,0.0,0.36598600000000003,0.0,0.06096,0.0,-0.05488,-0.10276,0.0,0.0,0.0,0.0
1150,ʃibi,sheebee,0.0,0.015725000000000003,0.34619999999999995,0.0,0.0,-0.17335,-0.25325,0.0,-0.20615,0.0955,0.0,0.19010000000000002,0.0,0.06745,0.292715,0.0,0.1524,0.0,-0.1372,-0.14240250000000002,0.0,0.0,0.0,0.0
1151,ʃibej,sheebaye,0.0,0.012580000000000003,0.13191999999999998,0.0,0.0,-0.06934,-0.10129999999999999,0.0,-0.08246,0.0764,0.0,0.07854000000000001,0.0,0.053959999999999994,0.140986,0.0,0.06096,0.0,-0.05488,-0.011162000000000005,0.0,0.0,0.0,0.0
1152,ʃibow,sheebow,0.0,0.012580000000000003,0.13191999999999998,0.0,0.0,-0.06934,-0.10129999999999999,0.0,-0.08246,0.0764,0.0,0.07854000000000001,0.0,0.053959999999999994,0.140986,0.0,0.06096,0.0,-0.05488,-0.011162000000000005,0.0,0.0,0.0,0.0
1153,ʃidej,sheedaye,0.0,0.012580000000000003,0.13191999999999998,0.0,0.0,-0.06934,-0.10129999999999999,0.0,-0.08246,0.0764,0.0,0.07854000000000001,0.0,0.053959999999999994,0.140986,0.0,0.06096,0.0,-0.05488,-0.011162000000000005,0.0,0.0,0.0,0.0
1154,ʃidow,sheedow,0.0,0.012580000000000003,0.13191999999999998,0.0,0.0,-0.06934,-0.10129999999999999,0.0,-0.08246,0.0764,0.0,0.07854000000000001,0.0,0.053959999999999994,0.140986,0.0,0.06096,0.0,-0.05488,-0.011162000000000005,0.0,0.0,0.0,0.0
1155,ʃiɡi,sheeggee,0.0,-0.08245,0.44114999999999993,0.0,0.0,-0.17335,-0.25325,0.0,-0.20615,0.0955,0.0,0.2841,0.0,0.0,0.403465,0.0,0.1524,0.0,-0.1372,-0.2569,0.0,0.0,0.0,0.0
1156,ʃiɡej,sheegaye,0.0,-0.06595999999999999,0.20787999999999998,0.0,0.0,-0.06934,-0.10129999999999999,0.0,-0.08246,0.0764,0.0,0.15374000000000002,0.0,0.0,0.229586,0.0,0.06096,0.0,-0.05488,-0.10276,0.0,0.0,0.0,0.0
1157,ʃiɡow,sheegow,0.0,-0.06595999999999999,0.20787999999999998,0.0,0.0,-0.06934,-0.10129999999999999,0.0,-0.08246,0.0764,0.0,0.15374000000000002,0.0,0.0,0.229586,0.0,0.06096,0.0,-0.05488,-0.10276,0.0,0.0,0.0,0.0
1158,ʃipej,sheepaye,-0.0982,-0.06595999999999999,0.20787999999999998,-0.0751,0.096,-0.15245999999999998,-0.17951999999999999,0.0,-0.08246,-0.04139999999999999,-0.09696,0.15374000000000002,-0.08209999999999999,0.0,0.09438600000000001,0.0,0.06096,0.0,-0.124148,-0.23278400000000002,0.0,-0.0822,-0.04588,-0.09952
1159,ʃipow,sheepow,-0.0982,-0.06595999999999999,0.20787999999999998,-0.0751,0.096,-0.15245999999999998,-0.17951999999999999,0.0,-0.08246,-0.04139999999999999,-0.09696,0.15374000000000002,-0.08209999999999999,0.0,0.09438600000000001,0.0,0.06096,0.0,-0.124148,-0.23278400000000002,0.0,-0.0822,-0.04588,-0.09952
1160,ʃitej,sheetaye,-0.0982,-0.06595999999999999,0.20787999999999998,-0.0751,0.096,-0.15245999999999998,-0.17951999999999999,0.0,-0.08246,-0.04139999999999999,-0.09696,0.15374000000000002,-0.08209999999999999,0.0,0.09438600000000001,0.0,0.06096,0.0,-0.124148,-0.23278400000000002,0.0,-0.0822,-0.04588,-0.09952
1161,ʃiki,sheekee,-0.12275,-0.08245,0.44114999999999993,-0.093875,0.12,-0.27725,-0.351025,0.0,-0.20615,-0.05174999999999999,-0.1212,0.2841,-0.102625,0.0,0.23446500000000003,0.0,0.1524,0.0,-0.22378499999999998,-0.41943,0.0,-0.10275,-0.05735,-0.1244
1162,ʃikej,sheekaye,-0.0982,-0.06595999999999999,0.20787999999999998,-0.0751,0.096,-0.15245999999999998,-0.17951999999999999,0.0,-0.08246,-0.04139999999999999,-0.09696,0.15374000000000002,-0.08209999999999999,0.0,0.09438600000000001,0.0,0.06096,0.0,-0.124148,-0.23278400000000002,0.0,-0.0822,-0.04588,-0.09952
1163,ʃikow,sheeko,-0.0982,-0.06595999999999999,0.20787999999999998,-0.0751,0.096,-0.15245999999999998,-0.17951999999999999,0.0,-0.08246,-0.04139999999999999,-0.09696,0.15374000000000002,-0.08209999999999999,0.0,0.09438600000000001,0.0,0.06096,0.0,-0.124148,-0.23278400000000002,0.0,-0.0822,-0.04588,-0.09952
1164,ʃejli,shaylee,0.16999999999999998,-0.14256,0.31151999999999996,0.11116,-0.181,0.10425999999999999,0.04456,0.0,-0.08246,0.2542,0.17964,0.28014,0.10432,0.0,0.375186,-0.0692,-0.06906,0.0,-0.05488,0.09757799999999998,-0.15023599999999998,0.1482,0.12718000000000002,0.13262000000000002
1165,ʃejlej,shaylaye,0.14166666666666666,-0.1188,0.13873333333333335,0.09263333333333333,-0.15083333333333335,0.14466666666666667,0.12154999999999999,0.0,0.0,0.21183333333333332,0.1497,0.17216666666666666,0.08693333333333332,0.0,0.23500000000000001,-0.057666666666666665,-0.10835,0.0,0.0,0.16694833333333334,-0.12519666666666665,0.1235,0.10598333333333333,0.11051666666666667
1166,ʃejlow,shaylow,0.14166666666666666,-0.1188,0.13873333333333335,0.09263333333333333,-0.15083333333333335,0.14466666666666667,0.12154999999999999,0.0,0.0,0.21183333333333332,0.1497,0.17216666666666666,0.08693333333333332,0.0,0.23500000000000001,-0.057666666666666665,-0.10835,0.0,0.0,0.16694833333333334,-0.12519666666666665,0.1235,0.10598333333333333,0.11051666666666667
1167,ʃejmi,shaymee,0.16999999999999998,-0.14256,0.31151999999999996,0.11116,-0.181,0.10425999999999999,0.04456,0.0,-0.08246,0.2542,0.17964,0.28014,0.10432,0.0,0.375186,-0.0692,-0.06906,0.0,-0.05488,0.09757799999999998,-0.15023599999999998,0.1482,0.12718000000000002,0.13262000000000002
